series id,year,period,value,data_type,description,percentile,race
LEU0252883600,2019,Q02,933.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2019,Q01,935.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252885400,2025,Q02,947.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2025,Q01,929.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2024,Q04,920.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2024,Q03,904.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2024,Q02,903.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2024,Q01,879.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2023,Q04,884.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2023,Q03,885.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2023,Q02,851.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2023,Q01,868.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2022,Q04,837.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2022,Q03,861.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2022,Q02,812.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2022,Q01,799.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2021,Q04,799.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2021,Q03,779.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2021,Q02,779.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2021,Q01,750.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2020,Q04,742.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2020,Q03,785.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2020,Q02,786.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2020,Q01,721.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2019,Q04,712.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2019,Q03,718.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2019,Q02,696.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2019,Q01,696.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252884500,2025,Q02,991.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Black",50,Black
LEU0252884500,2025,Q01,1000.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Black",50,Black
LEU0252884500,2024,Q04,1040.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Black",50,Black
LEU0252884500,2024,Q03,962.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Black",50,Black
LEU0252884500,2024,Q02,941.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Black",50,Black
LEU0252884500,2024,Q01,908.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Black",50,Black
LEU0252884500,2023,Q04,967.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Black",50,Black
LEU0252884500,2023,Q03,918.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Black",50,Black
LEU0252884500,2023,Q02,913.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Black",50,Black
LEU0252884500,2023,Q01,886.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Black",50,Black
LEU0252884500,2022,Q04,896.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Black",50,Black
LEU0252884500,2022,Q03,881.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Black",50,Black
LEU0252884500,2022,Q02,885.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Black",50,Black
LEU0252884500,2022,Q01,840.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Black",50,Black
LEU0252884500,2021,Q04,805.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Black",50,Black
LEU0252884500,2021,Q03,799.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Black",50,Black
LEU0252884500,2021,Q02,799.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Black",50,Black
LEU0252884500,2021,Q01,799.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Black",50,Black
LEU0252884500,2020,Q04,792.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Black",50,Black
LEU0252884500,2020,Q03,813.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Black",50,Black
LEU0252884500,2020,Q02,805.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Black",50,Black
LEU0252884500,2020,Q01,775.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Black",50,Black
LEU0252884500,2019,Q04,756.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Black",50,Black
LEU0252884500,2019,Q03,727.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Black",50,Black
LEU0252884500,2019,Q02,724.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Black",50,Black
LEU0252884500,2019,Q01,737.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Black",50,Black
LEU0254468400,2025,Q02,1553.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Asian",50,Asian
LEU0254468400,2025,Q01,1585.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Asian",50,Asian
LEU0254468400,2024,Q04,1507.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Asian",50,Asian
LEU0254468400,2024,Q03,1568.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Asian",50,Asian
LEU0254468400,2024,Q02,1500.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Asian",50,Asian
LEU0254468400,2024,Q01,1505.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Asian",50,Asian
LEU0254468400,2023,Q04,1528.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Asian",50,Asian
LEU0254468400,2023,Q03,1444.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Asian",50,Asian
LEU0254468400,2023,Q02,1449.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Asian",50,Asian
LEU0254468400,2023,Q01,1468.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Asian",50,Asian
LEU0254468400,2022,Q04,1496.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Asian",50,Asian
LEU0254468400,2022,Q03,1442.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Asian",50,Asian
LEU0254468400,2022,Q02,1336.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Asian",50,Asian
LEU0254468400,2022,Q01,1362.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Asian",50,Asian
LEU0254468400,2021,Q04,1384.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Asian",50,Asian
LEU0254468400,2021,Q03,1309.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Asian",50,Asian
LEU0254468400,2021,Q02,1281.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Asian",50,Asian
LEU0254468400,2021,Q01,1286.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Asian",50,Asian
LEU0254468400,2020,Q04,1261.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Asian",50,Asian
LEU0254468400,2020,Q03,1392.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Asian",50,Asian
LEU0254468400,2020,Q02,1336.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Asian",50,Asian
LEU0254468400,2020,Q01,1221.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Asian",50,Asian
LEU0254468400,2019,Q04,1166.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Asian",50,Asian
LEU0254468400,2019,Q03,1247.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Asian",50,Asian
LEU0254468400,2019,Q02,1152.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Asian",50,Asian
LEU0254468400,2019,Q01,1157.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Asian",50,Asian
LEU0252911400,2025,Q02,1887.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers",75,All
LEU0252911400,2025,Q01,1895.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers",75,All
LEU0252911400,2024,Q04,1876.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers",75,All
LEU0252911400,2024,Q03,1858.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers",75,All
LEU0252911400,2024,Q02,1836.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers",75,All
LEU0252911400,2024,Q01,1812.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers",75,All
